ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,BMI
112843,Ivan ola,M,40,190,92,Croatia,CRO,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,,25.48476454293629
112843,Ivan ola,M,44,190,92,Croatia,CRO,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Four,,25.48476454293629
112843,Ivan ola,M,48,190,92,Croatia,CRO,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,,25.48476454293629
112846,Vlado ola,M,35,194,94,Croatia,CRO,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Gold,24.97608672547561
113264,Slobodan Soro,M,29,196,100,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Bronze,26.030820491461892
113264,Slobodan Soro,M,33,196,100,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze,26.030820491461892
113309,Goran oi,M,29,,,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,,
113323,Aleksandar otar,M,32,196,102,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,,26.55143690129113
113323,Aleksandar otar,M,36,196,102,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze,26.55143690129113
113341,Joef oti,M,28,180,81,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",,25
113508,Nina Sovinek,F,23,176,65,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 50 metres Freestyle,,20.983987603305785
113508,Nina Sovinek,F,23,176,65,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Freestyle,,20.983987603305785
113674,Ivana panovi,F,18,176,65,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Long Jump,,20.983987603305785
113674,Ivana panovi,F,22,176,65,Serbia,SRB,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Long Jump,,20.983987603305785
113674,Ivana panovi,F,26,176,65,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,Bronze,20.983987603305785
113677,Metka Sparavec (-Fain),F,17,181,60,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,,18.314459265590184
113677,Metka Sparavec (-Fain),F,17,181,60,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,,18.314459265590184
113684,Gregor parovec,M,24,179,90,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Downhill,,28.089010954714272
113684,Gregor parovec,M,24,179,90,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Super G,,28.089010954714272
113684,Gregor parovec,M,24,179,90,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Combined,,28.089010954714272
113693,Slobodan Spasi,M,23,185,73,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,21.32943754565376
113850,Luka pik,M,17,196,95,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Double Sculls,,24.729279466888798
113850,Luka pik,M,21,196,95,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Gold,24.729279466888798
113850,Luka pik,M,25,196,95,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,Silver,24.729279466888798
113850,Luka pik,M,29,196,95,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,,24.729279466888798
113850,Luka pik,M,33,196,95,Slovenia,SLO,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Bronze,24.729279466888798
113851,Simon pilak,M,22,177,68,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Road Race, Individual",,21.705129432793896
113851,Simon pilak,M,22,177,68,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Individual Time Trial,,21.705129432793896
113851,Simon pilak,M,30,177,68,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",,21.705129432793896
113852,Barbara piler,F,20,184,79,Slovenia,SLO,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Hammer Throw,,23.334120982986768
113885,Roman pirelja,M,23,181,74,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",,22.587833094227893
113885,Roman pirelja,M,23,181,74,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",,22.587833094227893
113885,Roman pirelja,M,27,181,74,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",,22.587833094227893
113927,Denis poljari,M,24,194,96,Croatia,CRO,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Gold,25.507492826017643
113941,Andrej porn,M,24,187,92,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,,26.309016557522373
113941,Andrej porn,M,24,187,92,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,,26.309016557522373
113941,Andrej porn,M,24,187,92,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Combined,,26.309016557522373
113941,Andrej porn,M,28,187,92,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,,26.309016557522373
113941,Andrej porn,M,28,187,92,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,,26.309016557522373
113941,Andrej porn,M,28,187,92,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,,26.309016557522373
113941,Andrej porn,M,28,187,92,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,,26.309016557522373
113962,Goran prem,M,25,183,85,Croatia,CRO,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Gold,25.381468541909282
113962,Goran prem,M,29,183,85,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,,25.381468541909282
113963,Karolina prem,F,19,175,60,Croatia,CRO,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,,19.591836734693878
113963,Karolina prem,F,19,175,60,Croatia,CRO,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,,19.591836734693878
114026,Gregor Sranjek,M,21,188,89,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,,25.18107741059303
114026,Gregor Sranjek,M,25,188,89,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,,25.18107741059303
114027,Raa Sraka,F,24,174,72,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Middleweight,,23.781212841854934
114027,Raa Sraka,F,32,174,72,Slovenia,SLO,2012 Summer,2012,Summer,London,Judo,Judo Women's Middleweight,,23.781212841854934
114035,Katarina Srebotnik,F,19,180,62,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,,19.1358024691358
114035,Katarina Srebotnik,F,19,180,62,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Doubles,,19.1358024691358
114035,Katarina Srebotnik,F,23,180,62,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,,19.1358024691358
114035,Katarina Srebotnik,F,31,180,62,Slovenia,SLO,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,,19.1358024691358
114313,Gorazd tangelj,M,31,182,70,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",,21.132713440405748
114313,Gorazd tangelj,M,31,182,70,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Individual Time Trial,,21.132713440405748
114322,Darko Stani,M,33,190,87,Serbia,SRB,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,,24.099722991689752
114329,Jelena Stanisavljevi,F,22,168,58,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,,20.549886621315196
114346,Dragan Stankovi,M,26,205,86,Serbia,SRB,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,,20.464009518143964
114347,Dragana Stankovi,F,21,195,73,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze,19.197896120973045
114348,Ivan Stankovi,M,30,192,98,Serbia,SRB,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,,26.58420138888889
114407,Boo Starevi,M,27,172,78,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",,26.365603028664147
114408,Petra Starevi,F,18,168,61,Croatia,CRO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,21.612811791383223
114408,Petra Starevi,F,18,168,61,Croatia,CRO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 15 kilometres,,21.612811791383223
114445,Milica Starovi,F,28,176,74,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",,23.889462809917354
114445,Milica Starovi,F,28,176,74,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",,23.889462809917354
114446,Sanja Starovi,F,29,195,89,Serbia,SRB,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,,23.405654174884944
114447,Saa Starovi,M,19,207,89,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,,20.77061308315247
114447,Saa Starovi,M,23,207,89,Serbia,SRB,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,,20.77061308315247
114644,Davor tefanek,M,18,170,66,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",,22.837370242214536
114644,Davor tefanek,M,22,170,66,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",,22.837370242214536
114644,Davor tefanek,M,30,170,66,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold,22.837370242214536
114679,Milutin Stefanovi,M,31,180,74,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",,22.839506172839506
114735,Mladen Stegi,M,19,196,86,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,,22.38650562265723
114735,Mladen Stegi,M,23,196,86,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Pairs,,22.38650562265723
114945,Luka Stepani,M,25,203,98,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,,23.78121284185494
114953,Milan Stepanov,M,21,188,83,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,,23.48347668628339
115009,Arpad terbik Capar,M,20,200,118,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,,29.5
115058,Ivan Stevanovi,M,34,193,105,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,,28.188676206072646
115059,Jovana Stevanovi,F,24,192,72,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver,19.53125
115119,Ivan Stevi,M,24,172,68,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",,22.985397512168742
115119,Ivan Stevi,M,28,172,68,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Road Race, Individual",,22.985397512168742
115119,Ivan Stevi,M,32,172,68,Serbia,SRB,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Road Race, Individual",,22.985397512168742
115119,Ivan Stevi,M,36,172,68,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",,22.985397512168742
115246,Vladimir timac,M,28,211,112,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver,25.15666763999012
115259,Andrijana Stipanii Mrvelj,F,28,175,60,Croatia,CRO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 15 kilometres,,19.591836734693878
115260,Toni Stipanovi,M,26,178,81,Croatia,CRO,2012 Summer,2012,Summer,London,Sailing,Sailing Men's One Person Dinghy,,25.5649539199596
115260,Toni Stipanovi,M,30,178,81,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,Silver,25.5649539199596
115263,Rok Stipevi,M,30,186,85,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,,24.56931437160365
115279,Velimir Stjepanovi,M,18,182,74,Serbia,SRB,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,22.34029706557179
115279,Velimir Stjepanovi,M,18,182,74,Serbia,SRB,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Butterfly,,22.34029706557179
115279,Velimir Stjepanovi,M,22,182,74,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,,22.34029706557179
115279,Velimir Stjepanovi,M,22,182,74,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,,22.34029706557179
115279,Velimir Stjepanovi,M,22,182,74,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,,22.34029706557179
115379,"Predrag ""Peja"" Stojakovi",M,23,205,102,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,,24.271267102914933
115381,Branislav Stojanovi,M,27,188,75,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,,21.22000905387053
115389,Nikola Stoji,M,25,198,99,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,,25.252525252525253
115389,Nikola Stoji,M,29,198,99,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Pairs,,25.252525252525253
115389,Nikola Stoji,M,33,198,99,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Pairs,,25.252525252525253
115389,Nikola Stoji,M,37,198,99,Serbia,SRB,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,,25.252525252525253
115390,Goran Stojiljkovi,M,28,184,72,Montenegro,MNE,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,,21.266540642722116
115393,Vladimir Stojkovi,M,25,196,94,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,,24.46897126197418
115394,Zdravko Stojni,M,36,,,Bosnia and Herzegovina,BIH,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Two,,
115422,Sonja Stoli,F,20,164,46,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",,17.102914931588344
115501,Evfemija torga,F,24,169,68,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Javelin Throw,,23.80869017191275
115609,Dominik Straga,M,20,188,84,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Freestyle,,23.766410140334994
115611,Marko Strahija,M,21,200,84,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,21
115611,Marko Strahija,M,21,200,84,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Backstroke,,21
115611,Marko Strahija,M,25,200,84,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,,21
115611,Marko Strahija,M,25,200,84,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,,21
115611,Marko Strahija,M,33,200,84,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,,21
115615,Klemen trajhar,M,17,190,92,Slovenia,SLO,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,,25.48476454293629
115627,Primo trancar,M,27,171,63,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",,21.545090797168363
115666,Renata Straek,F,24,178,69,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Javelin Throw,,21.777553339224845
115720,Marica Strameter,F,19,175,66,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Backstroke,,21.551020408163264
115720,Marica Strameter,F,19,175,66,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,,21.551020408163264
115720,Marica Strameter,F,26,175,66,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Backstroke,,21.551020408163264
115786,Ratko tritof,M,24,195,102,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Silver,26.824457593688365
115786,Ratko tritof,M,28,195,102,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,,26.824457593688365
115786,Ratko tritof,M,32,195,102,Croatia,CRO,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,,26.824457593688365
115790,Manuel trlek,M,23,182,82,Croatia,CRO,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Bronze,24.755464315903875
115790,Manuel trlek,M,27,182,82,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,,24.755464315903875
115873,Marjan trukelj,M,27,183,70,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, Slalom",,20.902385858042937
115942,Lisa Christina Stubli,F,28,158,44,Croatia,CRO,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Marathon,,17.625380547989103
115981,Ilka tuhec,F,23,172,72,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Downhill,,24.337479718766904
115981,Ilka tuhec,F,23,172,72,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,,24.337479718766904
115981,Ilka tuhec,F,23,172,72,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,,24.337479718766904
115981,Ilka tuhec,F,23,172,72,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Combined,,24.337479718766904
116130,Ana Suboti,F,28,171,54,Serbia,SRB,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Marathon,,18.467220683287167
116131,Vaso Suboti,M,27,,,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,,
116247,Mojca Suhadolc,F,23,169,62,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,,21.707923392038097
116247,Mojca Suhadolc,F,27,169,62,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,,21.707923392038097
116247,Mojca Suhadolc,F,27,169,62,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,,21.707923392038097
116280,Vladimir ujster,M,24,,,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Gold,
116310,Sandro Sukno,M,22,200,93,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold,23.25
116310,Sandro Sukno,M,26,200,93,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver,23.25
116344,Renato Suli,M,28,197,98,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,,25.25187456517818
116630,Dragutin urbek,M,45,,,Croatia,CRO,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Men's Doubles,,
116642,Marijana urkovi,F,16,175,66,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,,21.551020408163264
116685,Izidor uteri,M,28,185,80,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Parallel Giant Slalom,,23.37472607742878
116685,Izidor uteri,M,32,185,80,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Parallel Giant Slalom,,23.37472607742878
116685,Izidor uteri,M,36,185,80,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,,23.37472607742878
116685,Izidor uteri,M,36,185,80,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,,23.37472607742878
116686,Matic uteri,M,20,174,75,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,24.772096710265558
116698,Tina utej,F,23,173,58,Slovenia,SLO,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Pole Vault,,19.37919743392696
116698,Tina utej,F,27,173,58,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,,19.37919743392696
117686,an Tabak,M,22,213,117,Croatia,CRO,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Silver,25.788534021027576
117686,an Tabak,M,26,213,117,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,,25.788534021027576
117749,Duan Tadi,M,19,181,76,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,,23.198315069747565
117750,Milan Tadi,M,26,,,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,,
117815,Emil Tahirovi,M,24,180,82,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,,25.30864197530864
117815,Emil Tahirovi,M,24,180,82,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Breaststroke,,25.30864197530864
117815,Emil Tahirovi,M,24,180,82,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,25.30864197530864
117871,Pia Tajnikar,F,22,180,64,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 100 metres,,19.753086419753085
118073,Silvija Talaja,F,22,173,58,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,,19.37919743392696
118073,Silvija Talaja,F,22,173,58,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Doubles,,19.37919743392696
118121,Sao Taljat,M,22,174,73,Slovenia,SLO,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",,24.111507464658473
118121,Sao Taljat,M,26,174,73,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",,24.111507464658473
118279,Ruiwu Tan,M,25,164,50,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,,18.590124925639504
118279,Ruiwu Tan,M,25,164,50,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Team,,18.590124925639504
118374,eljko Tanaskovi,M,29,198,94,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Bronze,23.977145189266402
118629,Dragan Tarla,M,27,210,115,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,,26.077097505668934
118725,Miranda Tatari,F,28,174,73,Croatia,CRO,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,,24.111507464658473
118807,Ane Tavar,M,21,187,79,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,,22.59143813091595
118807,Ane Tavar,M,21,187,79,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,,22.59143813091595
118821,Andrej Tavelj,M,29,188,93,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,,26.312811226799457
119087,Hrvoje Teliman,M,23,,,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Double Sculls,,
119198,Milo Teodosi,M,29,195,90,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver,23.668639053254438
119203,Mladen Tepavevi,M,27,200,87,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,,21.75
119204,Jurij Tepe,M,24,183,63,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",,18.812147272238644
119204,Jurij Tepe,M,24,183,63,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",,18.812147272238644
119204,Jurij Tepe,M,24,183,63,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",,18.812147272238644
119247,Eva Terelj,F,20,166,57,Slovenia,SLO,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, Slalom",,20.685150239512268
119250,Gregor Terdi,M,19,175,66,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Singles, Slalom",,21.551020408163264
119341,Amela Terzi,F,23,169,54,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,,18.906901018871892
